,"Alcoa Power Generating, Inc. - Yadkin Division","Associated Electric Cooperative, Inc.",City of Homestead,City of Tallahassee,Duke Energy Carolinas,"Duke Energy Florida, Inc.",Duke Energy Progress East,Duke Energy Progress West,"Electric Energy, Inc.",Florida Municipal Power Pool,Florida Power & Light Co.,Gainesville Regional Utilities,"Gridforce Energy Management, LLC",ISO New England,JEA,Louisville Gas and Electric Company and Kentucky Utilities Company,"Midcontinent Independent System Operator, Inc.",Utilities Commission of New Smyrna Beach,New York Independent System Operator,NorthWestern Corporation,Ohio Valley Electric Corporation,"PJM Interconnection, LLC",PowerSouth Energy Cooperative,Public Service Company of New Mexico,Seminole Electric Cooperative,"Dominion Energy South Carolina, Inc.",South Carolina Public Service Authority,Southeastern Power Administration,"Southern Company Services, Inc. - Trans",Southwest Power Pool,Southwestern Power Administration,Tampa Electric Company,Tennessee Valley Authority,Western Area Power Administration - Rocky Mountain Region,Western Area Power Administration - Upper Great Plains West,New Brunswick System Operator,"Electric Reliability Council of Texas, Inc."
67,3.1547459442909016,3.1204752790571506,3.240547639874044,3.05681226464113,3.131225923345855,3.147296056886389,3.208829168561775,3.1081963410288944,3.125460387415951,3.199718942908182,3.199718942908182,3.199718942908182,3.234691121851932,5.324671699155148,3.0710094969827644,3.1114218431388205,2.9709555398074152,3.1766883563761934,3.909872323076289,3.32223518304753,3.026460506962466,2.6617661835738304,2.983218042628967,3.255595322136618,3.1444168279455766,3.1621231424816325,3.1621231424816325,3.008863193297368,2.8866666666666667,3.183507859149557,3.1299265920456807,3.1756440310998366,3.0920989967676924,3.259690718577251,3.3129770557305145,4.47048689382015,3.211956403390142
68,3.194281097648595,3.154413525684824,3.278632097894655,3.089523482742714,3.169648841604098,3.182898703756936,3.2491012910611747,3.1458509963122294,3.1611526210180942,3.236794553191302,3.236794553191302,3.236794553191302,3.271980389546564,5.401745035945299,3.104236209367516,3.1490288890812863,2.9982651788774515,3.2132537018759457,3.9631009261793424,3.3615796857874294,3.066419919867037,2.70179579534101,3.013376785166224,3.2934121765426845,3.179938387043739,3.199959127923941,3.199959127923941,3.039939268134487,2.9133333333333336,3.2190436197214174,3.1650850166047126,3.212017169226178,3.1269627485304667,3.2974331646246,3.3520672279163097,4.532562258216983,3.2488402901472737
69,3.115210790933208,3.0865370324294776,3.202463181853431,3.0241010465395464,3.092803005087612,3.1116934100158424,3.168557046062374,3.0705416857455585,3.0897681538138064,3.162643332625062,3.162643332625062,3.162643332625062,3.1974018541572997,5.247598362364994,3.037782784598013,3.0738147971963543,2.9436459007373785,3.140123010876441,3.856643719973233,3.28289068030763,2.9865010940578944,2.6217365718066508,2.95305930009171,3.21777846773055,3.108895268847413,3.124287157039324,3.124287157039324,2.9777871184602493,2.86,3.1479720985776947,3.094768167486648,3.139270892973496,3.057235245004918,3.2219482725299025,3.2738868835447184,4.408411529423314,3.1750725166330094
70,3.070733743405804,3.0483565049733468,3.159618166580243,2.987300926175265,3.04957722204709,3.071640432286478,3.123250908250551,3.028180198551806,3.049614391011395,3.1209332710565523,3.1209332710565523,3.1209332710565523,3.1554514280008394,5.1608908584760735,3.000402733165168,3.0315068705110813,2.912922556783588,3.09898699718922,3.796761541482297,3.238628114725244,2.941546754540252,2.5767032585685743,2.919130714737297,3.1752345065237244,3.0689335148619805,3.0817216734167268,3.0817216734167268,2.942826534268491,2.83,3.107994367934351,3.055214939857737,3.098351112581362,3.018013524271797,3.1794880207266365,3.2299104398357,4.338576744476876,3.133578144031236
71,3.130036473442344,3.0992638749148558,3.2167448536111607,3.0363677533276405,3.1072115994344536,3.125044402592298,3.18365909199965,3.08466218147681,3.1031527414146107,3.176546686481232,3.176546686481232,3.176546686481232,3.2113853295427868,5.276500863661302,3.050242801742295,3.0879174394247797,2.9538870153886423,3.1538350154388484,3.87660444613688,3.297644868835093,3.001485873897109,2.636747676219344,2.964368828543181,3.231959788132825,3.122215853509225,3.138475651580189,3.138475651580189,2.989440646524169,2.87,3.1612980087921434,3.107952576696285,3.1529108197708737,3.070309151915959,3.236101689797658,3.288545698114392,4.431689791072127,3.188903974166934
72,3.2486419335154237,3.201078614797873,3.330998227672996,3.134501407632391,3.222480354209181,3.231852343203937,3.304475459497849,3.197626147326816,3.210229442221042,3.2877735173305918,3.2877735173305918,3.2877735173305918,3.3232531326266823,5.507720874031759,3.149922938896549,3.2007385772521766,3.0358159325987515,3.263531051938105,4.036290255446042,3.415678377054791,3.1213641126108227,2.756836511520882,3.054845056154951,3.345410351351028,3.228780530803713,3.251983607907116,3.251983607907116,3.082668871035525,2.95,3.2679052905077266,3.213427850373382,3.262030234149897,3.174900407204281,3.3493290279397026,3.405816214671778,4.617915884262632,3.29955563443833
73,3.2486419335154237,3.201078614797873,3.330998227672996,3.134501407632391,3.222480354209181,3.231852343203937,3.304475459497849,3.197626147326816,3.210229442221042,3.2877735173305918,3.2877735173305918,3.2877735173305918,3.3232531326266823,5.507720874031759,3.149922938896549,3.2007385772521766,3.0358159325987515,3.263531051938105,4.036290255446042,3.415678377054791,3.1213641126108227,2.756836511520882,3.054845056154951,3.345410351351028,3.228780530803713,3.251983607907116,3.251983607907116,3.082668871035525,2.95,3.2679052905077266,3.213427850373382,3.262030234149897,3.174900407204281,3.3493290279397026,3.405816214671778,4.617915884262632,3.29955563443833
74,3.2239324626668657,3.179867210655577,3.307195441410114,3.1140568963189024,3.19846603029778,3.2096006889098456,3.279305382935725,3.174091987774732,3.187921796219703,3.264601260903642,3.264601260903642,3.264601260903642,3.2999473403175377,5.459550038537915,3.12915624365608,3.177234173538136,3.0187474081799786,3.24067771100076,4.003022378506635,3.3910880628423543,3.0963894795454667,2.731818004166396,3.035995842069166,3.321774817347236,3.2065795563673616,3.228336117005674,3.228336117005674,3.0632463242623267,2.9333333333333336,3.245695440150314,3.191453835023987,3.239297022820934,3.153110562352548,3.32573999916011,3.3813848570556564,4.579118781514612,3.276503205215123
75,3.2733514043639818,3.222290018940168,3.3548010139358797,3.1549459189458817,3.246494678120583,3.254103997498029,3.3296455360599744,3.2211603068789016,3.232537088222383,3.3109457737575414,3.3109457737575414,3.3109457737575414,3.346558924935828,5.555891709525606,3.1706896341370188,3.224242980966218,3.0528844570175244,3.286384392875449,4.069558132385453,3.440268691267229,3.14633874567618,2.781855018875369,3.073694270240737,3.36904588535482,3.250981505240065,3.27563109880856,3.27563109880856,3.102091417808725,2.9666666666666672,3.290115140865141,3.235401865722777,3.28476344547886,3.196690252056016,3.372918056719296,3.430247572287901,4.656712987010655,3.322608063661538
76,3.1745135209697484,3.1374444023709867,3.2595898688843485,3.073167873691922,3.1504373824749763,3.1650973803216624,3.228965229811475,3.127023668670562,3.1433065042170223,3.218256748049741,3.218256748049741,3.218256748049741,3.2533357556992475,5.363208367550223,3.08762285317514,3.130225366110053,2.984610359342433,3.1949710291260693,3.936486624627816,3.341907434417479,3.046440213414752,2.6817809894574203,2.998297413897595,3.2745037493396514,3.162177607494657,3.1810411352027868,3.1810411352027868,3.024401230715928,2.9,3.2012757394354865,3.1475058043251964,3.193830600163007,3.10953087264908,3.278561941600925,3.332522141823412,4.501524576018566,3.230398346768707
77,3.204164885988018,3.162898087341741,3.2881532123998074,3.0977012872681096,3.179254571168658,3.191799365474572,3.259169321686024,3.155264660133063,3.1700756794186296,3.2460634557620813,3.2460634557620813,3.2460634557620813,3.281302706470221,5.421013370142837,3.112542887463704,3.158430650566902,3.00509258864496,3.222395038250883,3.9764080769551056,3.371415811472404,3.07640977309318,2.7118031982828046,3.0209164708005374,3.302866390144201,3.1888187768182794,3.209418124284518,3.209418124284518,3.0477082868437666,2.92,3.227927559864382,3.1738746227444707,3.2211104537577624,3.1356786864711603,3.306868776136436,3.361839770962758,4.548081099316192,3.2580612618365565
78,3.115210790933208,3.0865370324294776,3.202463181853431,3.0241010465395464,3.092803005087612,3.1116934100158424,3.168557046062374,3.0705416857455585,3.0897681538138064,3.162643332625062,3.162643332625062,3.162643332625062,3.1974018541572997,5.247598362364994,3.037782784598013,3.0738147971963543,2.9436459007373785,3.140123010876441,3.856643719973233,3.28289068030763,2.9865010940578944,2.6217365718066508,2.95305930009171,3.21777846773055,3.108895268847413,3.124287157039324,3.124287157039324,2.9777871184602493,2.86,3.1479720985776947,3.094768167486648,3.139270892973496,3.057235245004918,3.2219482725299025,3.2738868835447184,4.408411529423314,3.1750725166330094
79,3.115210790933208,3.0865370324294776,3.202463181853431,3.0241010465395464,3.092803005087612,3.1116934100158424,3.168557046062374,3.0705416857455585,3.0897681538138064,3.162643332625062,3.162643332625062,3.162643332625062,3.1974018541572997,5.247598362364994,3.037782784598013,3.0738147971963543,2.9436459007373785,3.140123010876441,3.856643719973233,3.28289068030763,2.9865010940578944,2.6217365718066508,2.95305930009171,3.21777846773055,3.108895268847413,3.124287157039324,3.124287157039324,2.9777871184602493,2.86,3.1479720985776947,3.094768167486648,3.139270892973496,3.057235245004918,3.2219482725299025,3.2738868835447184,4.408411529423314,3.1750725166330094
80,2.952128283332724,2.9465417650903296,3.0453647925184075,2.889167271870514,2.9343084672723623,2.964832491674839,3.0024345407523514,2.915216232701799,2.942537690204963,3.009706440207193,3.009706440207193,3.009706440207193,3.0435836249169435,4.929670848105616,2.9007225960109144,2.9186857326836835,2.830993639573479,2.9892909606899645,3.6370757321731344,3.120594606505545,2.821668515826538,2.456614423267036,2.828654487125527,3.0617839433055223,2.9623688375674924,2.9682137170898004,2.9682137170898004,2.849598309757135,2.75,3.0013870862187675,2.9497396661806405,2.9892316982023392,2.913422268983474,3.066260682584592,3.112639923278313,4.152350651286371,3.02292648375984
81,2.9373026008235894,2.933814922604953,3.0310831207606785,2.876900565082421,2.919899872925522,2.951481499098384,2.9873324948150777,2.901095736970549,2.92915310260416,2.995803086351024,2.995803086351024,2.995803086351024,3.0296001495314577,4.9007683468093095,2.888262578866633,2.904583090455259,2.820752524922216,2.9755789561275576,3.617115006009489,3.105840417978084,2.8066837359873245,2.441603318854344,2.817344958674056,3.047602622903248,2.9490482529056816,2.9540252225489345,2.9540252225489345,2.8379447816932157,2.74,2.9880611760043205,2.936555256971004,2.975591771404962,2.900348362072434,3.052107265316837,3.09798110870864,4.129072389637559,3.009095026225916
82,2.966953965841859,2.9592686075757064,3.0596464642761365,2.9014339786586083,2.9487170616192038,2.9781834842512938,3.0175365866896264,2.92933672843305,2.955922277805768,3.023609794063363,3.023609794063363,3.023609794063363,3.057567100302431,4.958573349401924,2.913182613155196,2.932788374912108,2.8412347542247427,3.0030029652523718,3.65703645833678,3.135348795033008,2.836653295665752,2.4716255276797283,2.8399640155769976,3.075965263707798,2.975689422229304,2.982402211630666,2.982402211630666,2.861251837821054,2.76,3.014712996433216,2.962924075390278,3.0028716249997167,2.9264961758945143,3.080414099852348,3.127298737847986,4.175628912935184,3.0367579412937644
83,2.907651235805319,2.908361237634198,3.0025197772452192,2.852367151506233,2.89108268423184,2.924779513945474,2.957128402940527,2.872854745508046,2.902383927402552,2.967996378638684,2.967996378638684,2.967996378638684,3.0016331987604827,4.842963344216694,2.863342544578069,2.87637780599841,2.8002702956196885,2.9481549470027435,3.577193553682198,3.076332040923159,2.7767141763088947,2.411581110028959,2.794725901771113,3.019239982098697,2.92240708358206,2.9256482334672027,2.9256482334672027,2.814637725565376,2.72,2.961409355575424,2.910186438551729,2.948311917810205,2.8742005482503528,3.0238004307813258,3.068663479569293,4.082515866339932,2.9814321111580666
84,2.9373026008235894,2.933814922604953,3.0310831207606785,2.876900565082421,2.919899872925522,2.951481499098384,2.9873324948150777,2.901095736970549,2.92915310260416,2.995803086351024,2.995803086351024,2.995803086351024,3.0296001495314577,4.9007683468093095,2.888262578866633,2.904583090455259,2.820752524922216,2.9755789561275576,3.617115006009489,3.105840417978084,2.8066837359873245,2.441603318854344,2.817344958674056,3.047602622903248,2.9490482529056816,2.9540252225489345,2.9540252225489345,2.8379447816932157,2.74,2.9880611760043205,2.936555256971004,2.975591771404962,2.900348362072434,3.052107265316837,3.09798110870864,4.129072389637559,3.009095026225916
85,2.863174188277914,2.8701807101780665,2.959674761972031,2.815567031141951,2.8478569011913164,2.8847265362161094,2.9118222651287025,2.830493258314294,2.86223016460014,2.926286317070173,2.926286317070173,2.926286317070173,2.959682772604022,4.756255840327772,2.825962493145224,2.834069879313136,2.7695469516658973,2.9070189333155225,3.517311375191261,3.032069475340772,2.731759836791253,2.3665477967908823,2.7607973164166992,2.976696020891871,2.882445329596626,2.883082749844605,2.883082749844605,2.7796771413736177,2.69,2.92143162493208,2.8706332109228185,2.907392137418072,2.834978827517231,2.981340178978059,3.024687035860273,4.012681081393492,2.939937738556293
86,2.863174188277914,2.8701807101780665,2.959674761972031,2.815567031141951,2.8478569011913164,2.8847265362161094,2.9118222651287025,2.830493258314294,2.86223016460014,2.926286317070173,2.926286317070173,2.926286317070173,2.959682772604022,4.756255840327772,2.825962493145224,2.834069879313136,2.7695469516658973,2.9070189333155225,3.517311375191261,3.032069475340772,2.731759836791253,2.3665477967908823,2.7607973164166992,2.976696020891871,2.882445329596626,2.883082749844605,2.883082749844605,2.7796771413736177,2.69,2.92143162493208,2.8706332109228185,2.907392137418072,2.834978827517231,2.981340178978059,3.024687035860273,4.012681081393492,2.939937738556293
87,2.922476918314454,2.921088080119575,3.0168014490029487,2.8646338582943267,2.90549127857868,2.9381305065219285,2.9722304488778017,2.886975241239297,2.9157685150033554,2.981899732494853,2.981899732494853,2.981899732494853,3.01561667414597,4.8718658455130015,2.8758025617223506,2.890480448226834,2.810511410270952,2.96186695156515,3.597154279845843,3.091086229450621,2.7916989561481094,2.426592214441651,2.8060354302225843,3.0334213025009715,2.9357276682438704,2.9398367280080686,2.9398367280080686,2.826291253629296,2.73,2.974735265789872,2.9233708477613662,2.9619518446075834,2.887274455161393,3.0379538480490806,3.0833222941389664,4.105794127988744,2.995263568691991
88,2.922476918314454,2.921088080119575,3.0168014490029487,2.8646338582943267,2.90549127857868,2.9381305065219285,2.9722304488778017,2.886975241239297,2.9157685150033554,2.981899732494853,2.981899732494853,2.981899732494853,3.01561667414597,4.8718658455130015,2.8758025617223506,2.890480448226834,2.810511410270952,2.96186695156515,3.597154279845843,3.091086229450621,2.7916989561481094,2.426592214441651,2.8060354302225843,3.0334213025009715,2.9357276682438704,2.9398367280080686,2.9398367280080686,2.826291253629296,2.73,2.974735265789872,2.9233708477613662,2.9619518446075834,2.887274455161393,3.0379538480490806,3.0833222941389664,4.105794127988744,2.995263568691991
89,2.922476918314454,2.921088080119575,3.0168014490029487,2.8646338582943267,2.90549127857868,2.9381305065219285,2.9722304488778017,2.886975241239297,2.9157685150033554,2.981899732494853,2.981899732494853,2.981899732494853,3.01561667414597,4.8718658455130015,2.8758025617223506,2.890480448226834,2.810511410270952,2.96186695156515,3.597154279845843,3.091086229450621,2.7916989561481094,2.426592214441651,2.8060354302225843,3.0334213025009715,2.9357276682438704,2.9398367280080686,2.9398367280080686,2.826291253629296,2.73,2.974735265789872,2.9233708477613662,2.9619518446075834,2.887274455161393,3.0379538480490806,3.0833222941389664,4.105794127988744,2.995263568691991
90,2.922476918314454,2.921088080119575,3.0168014490029487,2.8646338582943267,2.90549127857868,2.9381305065219285,2.9722304488778017,2.886975241239297,2.9157685150033554,2.981899732494853,2.981899732494853,2.981899732494853,3.01561667414597,4.8718658455130015,2.8758025617223506,2.890480448226834,2.810511410270952,2.96186695156515,3.597154279845843,3.091086229450621,2.7916989561481094,2.426592214441651,2.8060354302225843,3.0334213025009715,2.9357276682438704,2.9398367280080686,2.9398367280080686,2.826291253629296,2.73,2.974735265789872,2.9233708477613662,2.9619518446075834,2.887274455161393,3.0379538480490806,3.0833222941389664,4.105794127988744,2.995263568691991
91,2.966953965841858,2.959268607575706,3.0596464642761365,2.901433978658608,2.948717061619203,2.9781834842512933,3.017536586689625,2.9293367284330496,2.955922277805767,3.023609794063362,3.023609794063362,3.023609794063362,3.05756710030243,4.958573349401922,2.9131826131551954,2.932788374912108,2.8412347542247423,3.003002965252371,3.6570364583367785,3.1353487950330075,2.836653295665751,2.4716255276797274,2.839964015576997,3.075965263707797,2.975689422229303,2.982402211630665,2.982402211630665,2.8612518378210536,2.76,3.0147129964332158,2.962924075390277,3.0028716249997167,2.926496175894514,3.0804140998523475,3.127298737847985,4.175628912935183,3.036757941293764
92,2.9373026008235894,2.933814922604953,3.0310831207606785,2.876900565082421,2.919899872925522,2.951481499098384,2.9873324948150777,2.901095736970549,2.92915310260416,2.995803086351024,2.995803086351024,2.995803086351024,3.0296001495314577,4.9007683468093095,2.888262578866633,2.904583090455259,2.820752524922216,2.9755789561275576,3.617115006009489,3.105840417978084,2.8066837359873245,2.441603318854344,2.817344958674056,3.047602622903248,2.9490482529056816,2.9540252225489345,2.9540252225489345,2.8379447816932157,2.74,2.9880611760043205,2.936555256971004,2.975591771404962,2.900348362072434,3.052107265316837,3.09798110870864,4.129072389637559,3.009095026225916
93,2.8186971407505093,2.832000182721935,2.9168297466988427,2.77876691077767,2.8046311181507937,2.8446735584867446,2.8665161273168778,2.7881317711205416,2.822076401797728,2.8845762555016634,2.8845762555016634,2.8845762555016634,2.9177323464475613,4.669548336438852,2.7885824417123786,2.7917619526278616,2.738823607712107,2.8658829196283016,3.457429196700325,2.987806909758385,2.68680549727361,2.321514483552805,2.726868731062285,2.934152059685045,2.842483575611194,2.840517266222008,2.840517266222008,2.7447165571818597,2.66,2.881453894288737,2.8310799832939075,2.8664723570259385,2.7957571067841105,2.938879927174793,2.9807105921512536,3.942846296447053,2.8984433659545195
94,2.7593944107139694,2.781092812780426,2.859703059667925,2.7297000836252945,2.74699674076343,2.791269588180925,2.806107943567778,2.731649788195538,2.7685380513945126,2.828962840076984,2.828962840076984,2.828962840076984,2.861798444905614,4.553938331253622,2.738742373135252,2.735351383714163,2.6978591491070523,2.8110349013786733,3.377586292045744,2.928790155648536,2.6268663779167527,2.2614700659020364,2.681630617256401,2.877426778075944,2.7892012369639496,2.783763288058545,2.783763288058545,2.698102444926181,2.62,2.8281502534309446,2.778342346455359,2.811912649836427,2.743461479139949,2.882266258103771,2.92207533387256,3.849733249851801,2.843117535818821
95,2.808813352411086,2.8235156210650167,2.9073086321936894,2.770589106252274,2.7950253885862333,2.8357728967691083,2.856448096692028,2.778718107299708,2.8131533433971923,2.8753073529308835,2.8753073529308835,2.8753073529308835,2.9084100295239037,4.650280002241313,2.7802757636161903,2.7823601911422453,2.731996197944597,2.856741583253364,3.4441220459245616,2.9779707840734098,2.676815644047467,2.3115070806110105,2.7193290454279717,2.924697846083528,2.833603185836653,2.8310582698614306,2.8310582698614306,2.736947538472579,2.6533333333333333,2.8725699541457708,2.822290377154149,2.857379072494353,2.787041168843417,2.929444315662955,2.970938049104804,3.9273274553478448,2.889222394265236
96,2.709975469016852,2.738670004495835,2.81209748714216,2.6888110609983147,2.6989680929406266,2.746766279592742,2.755767790443528,2.684581469091368,2.7239227593918325,2.782618327223084,2.782618327223084,2.782618327223084,2.815186860287324,4.457596660265931,2.6972089826543124,2.6883425762860806,2.6637221002695064,2.7653282195039828,3.311050538166925,2.879609527223661,2.576917111786038,2.2114330511930613,2.643932189084829,2.830155710068359,2.744799288091245,2.7364683062556585,2.7364683062556585,2.6592573513797824,2.5866666666666664,2.783730552716118,2.7343943157565684,2.7664462271785,2.6998817894364806,2.8350882005445848,2.8732126186403155,3.772139044355757,2.7970126773724058
97,2.907651235805319,2.908361237634198,3.0025197772452192,2.852367151506233,2.89108268423184,2.924779513945474,2.957128402940527,2.872854745508046,2.902383927402552,2.967996378638684,2.967996378638684,2.967996378638684,3.0016331987604827,4.842963344216694,2.863342544578069,2.87637780599841,2.8002702956196885,2.9481549470027435,3.577193553682198,3.076332040923159,2.7767141763088947,2.411581110028959,2.794725901771113,3.019239982098697,2.92240708358206,2.9256482334672027,2.9256482334672027,2.814637725565376,2.72,2.961409355575424,2.910186438551729,2.948311917810205,2.8742005482503528,3.0238004307813258,3.068663479569293,4.082515866339932,2.9814321111580666
98,2.892825553296184,2.8956343951488206,2.9882381054874894,2.840100444718139,2.8766740898849985,2.911428521369019,2.942026357003252,2.858734249776796,2.888999339801748,2.954093024782513,2.954093024782513,2.954093024782513,2.987649723374996,4.814060842920386,2.8508825274337872,2.8622751637699846,2.7900291809684243,2.934442942440336,3.557232827518552,3.0615778523956965,2.761729396469681,2.3965700056162667,2.7834163733196418,3.0050586616964208,2.9090864989202485,2.911459738926337,2.911459738926337,2.8029841975014564,2.71,2.948083445360976,2.8970020293420924,2.934671991012827,2.861126641339312,3.00964701351357,3.0540046649996198,4.059237604691118,2.967600653624141
99,2.907651235805319,2.908361237634198,3.0025197772452192,2.852367151506233,2.89108268423184,2.924779513945474,2.957128402940527,2.872854745508046,2.902383927402552,2.967996378638684,2.967996378638684,2.967996378638684,3.0016331987604827,4.842963344216694,2.863342544578069,2.87637780599841,2.8002702956196885,2.9481549470027435,3.577193553682198,3.076332040923159,2.7767141763088947,2.411581110028959,2.794725901771113,3.019239982098697,2.92240708358206,2.9256482334672027,2.9256482334672027,2.814637725565376,2.72,2.961409355575424,2.910186438551729,2.948311917810205,2.8742005482503528,3.0238004307813258,3.068663479569293,4.082515866339932,2.9814321111580666
100,2.907651235805319,2.908361237634198,3.0025197772452192,2.852367151506233,2.89108268423184,2.924779513945474,2.957128402940527,2.872854745508046,2.902383927402552,2.967996378638684,2.967996378638684,2.967996378638684,3.0016331987604827,4.842963344216694,2.863342544578069,2.87637780599841,2.8002702956196885,2.9481549470027435,3.577193553682198,3.076332040923159,2.7767141763088947,2.411581110028959,2.794725901771113,3.019239982098697,2.92240708358206,2.9256482334672027,2.9256482334672027,2.814637725565376,2.72,2.961409355575424,2.910186438551729,2.948311917810205,2.8742005482503528,3.0238004307813258,3.068663479569293,4.082515866339932,2.9814321111580666
101,2.952128283332724,2.9465417650903296,3.0453647925184075,2.889167271870514,2.9343084672723623,2.964832491674839,3.0024345407523514,2.915216232701799,2.942537690204963,3.009706440207193,3.009706440207193,3.009706440207193,3.0435836249169435,4.929670848105616,2.9007225960109144,2.9186857326836835,2.830993639573479,2.9892909606899645,3.6370757321731344,3.120594606505545,2.821668515826538,2.456614423267036,2.828654487125527,3.0617839433055223,2.9623688375674924,2.9682137170898004,2.9682137170898004,2.849598309757135,2.75,3.0013870862187675,2.9497396661806405,2.9892316982023392,2.913422268983474,3.066260682584592,3.112639923278313,4.152350651286371,3.02292648375984
102,2.952128283332724,2.9465417650903296,3.0453647925184075,2.889167271870514,2.9343084672723623,2.964832491674839,3.0024345407523514,2.915216232701799,2.942537690204963,3.009706440207193,3.009706440207193,3.009706440207193,3.0435836249169435,4.929670848105616,2.9007225960109144,2.9186857326836835,2.830993639573479,2.9892909606899645,3.6370757321731344,3.120594606505545,2.821668515826538,2.456614423267036,2.828654487125527,3.0617839433055223,2.9623688375674924,2.9682137170898004,2.9682137170898004,2.849598309757135,2.75,3.0013870862187675,2.9497396661806405,2.9892316982023392,2.913422268983474,3.066260682584592,3.112639923278313,4.152350651286371,3.02292648375984
103,2.952128283332724,2.9465417650903296,3.0453647925184075,2.889167271870514,2.9343084672723623,2.964832491674839,3.0024345407523514,2.915216232701799,2.942537690204963,3.009706440207193,3.009706440207193,3.009706440207193,3.0435836249169435,4.929670848105616,2.9007225960109144,2.9186857326836835,2.830993639573479,2.9892909606899645,3.6370757321731344,3.120594606505545,2.821668515826538,2.456614423267036,2.828654487125527,3.0617839433055223,2.9623688375674924,2.9682137170898004,2.9682137170898004,2.849598309757135,2.75,3.0013870862187675,2.9497396661806405,2.9892316982023392,2.913422268983474,3.066260682584592,3.112639923278313,4.152350651286371,3.02292648375984
104,2.952128283332724,2.9465417650903296,3.0453647925184075,2.889167271870514,2.9343084672723623,2.964832491674839,3.0024345407523514,2.915216232701799,2.942537690204963,3.009706440207193,3.009706440207193,3.009706440207193,3.0435836249169435,4.929670848105616,2.9007225960109144,2.9186857326836835,2.830993639573479,2.9892909606899645,3.6370757321731344,3.120594606505545,2.821668515826538,2.456614423267036,2.828654487125527,3.0617839433055223,2.9623688375674924,2.9682137170898004,2.9682137170898004,2.849598309757135,2.75,3.0013870862187675,2.9497396661806405,2.9892316982023392,2.913422268983474,3.066260682584592,3.112639923278313,4.152350651286371,3.02292648375984
105,2.8186971407505093,2.832000182721935,2.9168297466988427,2.77876691077767,2.8046311181507937,2.8446735584867446,2.8665161273168778,2.7881317711205416,2.822076401797728,2.8845762555016634,2.8845762555016634,2.8845762555016634,2.9177323464475613,4.669548336438852,2.7885824417123786,2.7917619526278616,2.738823607712107,2.8658829196283016,3.457429196700325,2.987806909758385,2.68680549727361,2.321514483552805,2.726868731062285,2.934152059685045,2.842483575611194,2.840517266222008,2.840517266222008,2.7447165571818597,2.66,2.881453894288737,2.8310799832939075,2.8664723570259385,2.7957571067841105,2.938879927174793,2.9807105921512536,3.942846296447053,2.8984433659545195
106,2.655614633150024,2.6920049153827854,2.7597313573638185,2.643833136108637,2.6461365803355426,2.6978126401457403,2.700393622006853,2.632806318076782,2.6748459381888847,2.7316393630837936,2.7316393630837936,2.7316393630837936,2.7639141172072046,4.351620822179472,2.65152225312528,2.63663288811519,2.626171346548207,2.715050869441824,3.2378612089002248,2.8255108359562997,2.5219729190422524,2.156392335013189,2.6024639180961016,2.7781575352600165,2.695957144331272,2.6844438262724832,2.6844438262724832,2.616527748478744,2.55,2.734868881929809,2.686051481987899,2.716433162254781,2.651944130762666,2.7831923372294813,2.8194636318848465,3.686785418310108,2.746297333081349
107,2.6407889506408897,2.6792780728974086,2.745449685606089,2.631566429320544,2.631727985988703,2.684461647569286,2.685291576069579,2.618685822345532,2.661461350588081,2.7177360092276244,2.7177360092276244,2.7177360092276244,2.749930641821718,4.322718320883165,2.639062235980997,2.622530245886766,2.615930231896943,2.701338864879417,3.21790048273658,2.8107566474288377,2.506988139203039,2.141381230600498,2.5911543896446307,2.763976214857742,2.682636559669461,2.670255331731618,2.670255331731618,2.6048742204148247,2.54,2.721542971715361,2.672867072778262,2.702793235457404,2.638870223851626,2.769038919961726,2.804804817315174,3.663507156661297,2.732465875547425
108,2.666733895031876,2.701550047246819,2.770442611182116,2.653033166199708,2.6569430260956746,2.707825884578082,2.7117201564598106,2.64339668987522,2.684884378889488,2.7420668784759217,2.7420668784759217,2.7420668784759217,2.7744017237463203,4.373297698151703,2.660867265983491,2.647209869786509,2.6338521825366548,2.725334872863629,3.25283175352296,2.8365764773518967,2.533211503921664,2.1676506633227093,2.6109460644347053,2.788793525561724,2.7059475828276307,2.695085197178133,2.695085197178133,2.6252678945266843,2.5575,2.744863314590645,2.6959397888951275,2.726663107352815,2.661749560945947,2.7938074001802984,2.8304577428121025,3.7042441145467193,2.7566709262317928
109,2.7186237838138485,2.746093995945639,2.820428462334169,2.695966639958036,2.7073731063096176,2.754554358595674,2.7645773172402723,2.6928184249345986,2.731730435492301,2.7907286169725163,2.7907286169725163,2.7907286169725163,2.823343887595525,4.474456452688778,2.704477325988477,2.6965691175859954,2.6696960838160773,2.773326888832054,3.322694295095719,2.8882161371980146,2.585658233358914,2.2201895287671327,2.650529414014854,2.838428146969687,2.752569629143969,2.744744928071164,2.744744928071164,2.666055242750402,2.5925,2.791504000341213,2.742085221128857,2.7744028511436376,2.707508235134588,2.8433443606174427,2.881763593805959,3.785718030317565,2.8050810276005285
