,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
2019-02-27 23:00:00,0,3369.87,0,259.09,10453.17,5120.4,6007.84,0,0,1757.37,12100.83,185.46,0,14580.96,1164.13,4005.8,76138.08,0,19042.28,0,0,89628.6,0,0,0,2317.61,2134.3,0,21234.19,34210.84,89.21,2190.13,15799.22,0,0,0,0
2019-02-28 00:00:00,0,3280.86,0,236.86,9849.85,4633.13,5675.86,0,0,1624.63,11080.24,165.11,0,13783.98,1070.42,3962.06,74197.22,0,18046.17,0,0,86659.14,0,0,0,2173.94,2034.36,0,19915.35,33295.41,89.2,2007.39,15011.41,0,0,0,0
2019-02-28 01:00:00,0,3195.02,0,215.43,9331.42,4156.44,5393.13,0,0,1486.04,10029.09,149.01,0,13348.6,974.65,3907.11,72185.88,0,17005.39,0,0,83673.67,0,0,0,2059.42,1941.15,0,18881.64,32313.47,89.29,1841.52,14408.86,0,0,0,0
2019-02-28 02:00:00,0,3155.28,0,198.46,9107.74,3838.81,5230.63,0,0,1382.79,9170.75,139.4,0,13365.63,929.3,3839.49,70437.46,0,16322.38,0,0,81323.69,0,0,0,1997.13,1914.62,0,18335.36,31647.13,89.61,1737.96,13877.89,0,0,0,0
2019-02-28 03:00:00,0,3196.25,0,194.2,9177.69,3720.83,5380.01,0,0,1346.47,8919.43,137.9,0,13656.65,949.18,3818.59,70197.83,0,15996.06,0,0,81882.76,0,0,0,1971.59,1959.57,0,18451.47,31491.5,90.13,1687.71,13922.73,0,0,0,0
2019-02-28 04:00:00,0,3270.43,0,203.16,9587.27,3862.62,5656.06,0,0,1359.18,9085.45,142.88,0,13965.58,987.0,3909.76,72099.07,0,16210.22,0,0,84540.1,0,0,0,2052.1,2026.84,0,18916.6,31643.72,92.36,1716.7,14429.55,0,0,0,0
2019-02-28 05:00:00,0,3342.46,0,212.73,10136.13,4030.44,5919.25,0,0,1395.81,9397.4,149.37,0,14302.29,1031.36,4101.83,74170.46,0,16794.14,0,0,87249.72,0,0,0,2163.17,2101.49,0,19380.63,32061.37,94.8,1749.87,15280.33,0,0,0,0
2019-02-28 06:00:00,0,3410.85,0,223.71,10659.3,4217.44,6184.43,0,0,1443.73,9676.06,156.41,0,14649.23,1077.37,4318.68,76129.44,0,17398.64,0,0,90124.59,0,0,0,2273.85,2176.13,0,19887.77,32849.41,97.13,1782.68,16062.26,0,0,0,0
2019-02-28 07:00:00,0,3475.19,0,228.5,11233.64,4429.43,6489.53,0,0,1508.26,10083.62,163.34,0,15376.37,1130.9,4480.15,78010.83,0,18430.43,0,0,92750.88,0,0,0,2387.25,2248.48,0,20397.34,33698.85,99.37,1834.0,16668.83,0,0,0,0
2019-02-28 08:00:00,0,3536.57,0,249.39,11927.58,4803.66,6903.94,0,0,1662.3,11013.52,174.53,0,16316.59,1233.15,4767.22,81072.32,0,20372.6,0,0,99170.72,0,0,0,2505.87,2335.79,0,21572.05,34589.62,101.12,1974.71,17596.91,0,0,0,0
2019-02-28 09:00:00,0,3635.95,0,272.33,11655.9,5183.35,6681.47,0,0,1779.06,12231.45,189.33,0,16721.59,1318.79,4871.47,85639.28,0,20958.05,0,0,100040.29,0,0,0,2507.83,2295.73,0,21871.78,36352.16,102.95,2106.69,18494.92,0,0,0,0
2019-02-28 10:00:00,0,3682.34,0,278.9,11348.52,5355.6,6162.19,0,0,1799.35,12788.17,185.54,0,16503.96,1320.27,4855.6,85832.32,0,20488.56,0,0,97799.48,0,0,0,2454.7,2203.07,0,22078.96,37217.08,104.35,2160.35,18414.27,0,0,0,0
2019-02-28 11:00:00,0,3655.95,0,283.04,11159.11,5508.62,5895.98,0,0,1861.75,13476.82,187.93,0,16042.54,1283.54,4731.94,85061.31,0,20190.05,0,0,95581.27,0,0,0,2434.34,2185.67,0,22157.45,37308.36,104.71,2215.2,17986.46,0,0,0,0
2019-02-28 12:00:00,0,3615.12,0,291.39,11026.32,5697.86,5751.12,0,0,1962.75,14292.75,192.65,0,15659.5,1327.41,4661.72,84534.49,0,20164.37,0,0,94237.43,0,0,0,2474.24,2270.7,0,22145.04,37057.46,104.67,2307.01,17654.48,0,0,0,0
2019-02-28 13:00:00,0,3557.13,0,313.57,10893.77,5859.58,5759.91,0,0,2072.76,15064.21,198.75,0,15566.43,1365.92,4596.56,84062.41,0,20143.53,0,0,93347.46,0,0,0,2530.6,2298.0,0,22101.21,36457.65,103.97,2388.61,17231.52,0,0,0,0
2019-02-28 14:00:00,0,3503.18,0,326.31,10826.63,6045.27,5800.93,0,0,2163.67,15795.49,206.94,0,15577.77,1376.5,4556.19,83599.56,0,20140.49,0,0,92922.77,0,0,0,2557.42,2321.76,0,22183.89,35830.57,103.3,2493.13,17036.71,0,0,0,0
2019-02-28 15:00:00,0,3464.32,0,332.37,10848.91,6257.15,5730.2,0,0,2212.72,16285.9,218.48,0,15526.43,1359.96,4515.12,83039.78,0,20161.42,0,0,92550.8,0,0,0,2525.38,2276.89,0,22356.29,35180.07,102.47,2601.52,16825.11,0,0,0,0
2019-02-28 16:00:00,0,3385.5,0,327.84,10916.34,6358.54,5931.36,0,0,2236.93,16493.16,230.15,0,15464.75,1352.37,4502.28,82029.95,0,20288.58,0,0,92487.89,0,0,0,2459.5,2249.97,0,22510.55,34449.3,101.65,2622.85,16777.83,0,0,0,0
2019-02-28 17:00:00,0,3323.17,0,313.59,10877.39,6380.51,6048.37,0,0,2250.83,16431.98,233.81,0,15924.8,1356.84,4515.23,81188.1,0,20580.41,0,0,92931.3,0,0,0,2478.25,2266.24,0,22614.93,33774.32,100.94,2638.61,16913.61,0,0,0,0
2019-02-28 18:00:00,0,3311.62,0,300.14,10838.76,6309.02,6176.2,0,0,2217.44,15839.63,227.17,0,17022.8,1377.87,4524.31,80022.96,0,21278.75,0,0,95412.77,0,0,0,2495.65,2301.57,0,22700.21,33260.04,99.75,2610.84,17105.64,0,0,0,0
2019-02-28 19:00:00,0,3269.31,0,335.39,11408.37,6825.37,6703.41,0,0,2439.05,16614.46,259.37,0,17472.44,1530.43,4561.31,80731.18,0,20796.86,0,0,99794.75,0,0,0,2609.08,2478.2,0,23382.15,31807.58,96.93,2815.6,16830.08,0,0,0,0
2019-02-28 20:00:00,0,3342.26,0,319.61,11454.21,6488.16,6489.51,0,0,2248.68,15401.35,243.61,0,16741.43,1439.04,4467.1,80887.46,0,20263.39,0,0,97771.2,0,0,0,2610.28,2407.22,0,23352.05,32953.29,96.81,2626.99,17318.29,0,0,0,0
2019-02-28 21:00:00,0,3388.82,0,306.07,11231.36,6065.76,6304.51,0,0,2067.05,14235.79,229.78,0,15976.61,1335.15,4362.28,80316.83,0,19675.6,0,0,95191.23,0,0,0,2591.4,2330.91,0,23040.25,33752.84,95.87,2439.0,17508.08,0,0,0,0
2019-02-28 22:00:00,0,3274.48,0,281.81,10667.23,5516.96,6145.16,0,0,1906.68,13068.61,206.75,0,15144.12,1243.37,4246.91,78142.67,0,18743.9,0,0,92307.67,0,0,0,2428.13,2201.88,0,21665.82,33016.75,94.4,2261.46,16791.51,0,0,0,0
2019-02-28 23:00:00,0,3148.07,0,257.06,10199.66,4998.83,5927.34,0,0,1755.33,11971.5,188.64,0,14315.16,1163.57,4135.03,75869.83,0,17867.74,0,0,89234.41,0,0,0,2271.47,2093.42,0,20335.24,32059.34,92.67,2087.11,16163.42,0,0,0,0
2019-03-01 00:00:00,0,3029.32,0,233.37,9861.7,4495.88,5745.44,0,0,1602.66,10903.1,174.66,0,13649.43,1056.68,4026.93,73539.98,0,16928.62,0,0,86285.03,0,0,0,2127.89,1998.12,0,19132.95,31023.71,91.04,1914.95,15489.91,0,0,0,0
2019-03-01 01:00:00,0,2925.79,0,212.67,9445.91,4014.64,5564.68,0,0,1460.44,9899.36,156.99,0,13217.68,979.47,3919.65,71234.97,0,16163.78,0,0,84379.37,0,0,0,2021.79,1903.95,0,18117.58,29982.73,89.56,1758.14,14895.41,0,0,0,0
2019-03-01 02:00:00,0,2876.06,0,195.01,9218.31,3677.96,5615.64,0,0,1332.53,8948.69,142.66,0,13202.42,920.97,3817.12,69492.75,0,15615.69,0,0,83840.86,0,0,0,1963.51,1851.06,0,17593.94,29274.6,88.5,1628.37,14490.03,0,0,0,0
2019-03-01 03:00:00,0,2914.95,0,193.29,9483.31,3673.64,5770.84,0,0,1284.15,8652.93,137.48,0,13565.32,938.78,3806.3,69462.51,0,15651.1,0,0,84853.28,0,0,0,1967.03,1909.71,0,17677.24,29101.74,88.83,1610.94,14678.21,0,0,0,0
2019-03-01 04:00:00,0,2980.54,0,203.02,9894.21,3852.99,6018.13,0,0,1321.69,8989.91,143.85,0,13964.61,981.31,3909.9,71154.59,0,16044.26,0,0,87132.46,0,0,0,2045.06,1973.69,0,18192.5,29275.44,90.16,1649.32,15326.17,0,0,0,0
2019-03-01 05:00:00,0,3051.44,0,212.89,10476.15,4041.0,6317.47,0,0,1370.35,9345.16,149.94,0,14305.21,1027.63,4033.3,72956.39,0,16534.08,0,0,89327.09,0,0,0,2133.58,2038.34,0,18672.28,29928.06,91.81,1690.52,16042.31,0,0,0,0
2019-03-01 06:00:00,0,3127.46,0,222.9,11105.64,4230.65,6612.04,0,0,1418.29,9704.3,155.37,0,14656.21,1079.93,4168.28,74768.4,0,17102.43,0,0,91601.27,0,0,0,2224.61,2094.42,0,19147.83,30735.48,93.5,1739.48,16798.36,0,0,0,0
2019-03-01 07:00:00,0,3196.51,0,232.68,11705.97,4417.92,6909.87,0,0,1479.44,10112.27,160.37,0,15596.49,1123.56,4321.06,76456.72,0,18487.49,0,0,94661.4,0,0,0,2318.37,2151.73,0,19663.72,31500.74,95.34,1789.85,17318.36,0,0,0,0
2019-03-01 08:00:00,0,3270.49,0,264.04,12568.63,4851.84,7302.71,0,0,1643.74,11288.96,171.42,0,16462.07,1214.88,4522.06,79887.37,0,19637.73,0,0,100775.21,0,0,0,2402.56,2256.36,0,20615.7,32352.65,97.24,1939.21,18132.33,0,0,0,0
2019-03-01 09:00:00,0,3341.33,0,278.47,13023.19,5224.94,7557.73,0,0,1785.01,12561.48,186.2,0,16241.13,1252.08,4641.2,83124.39,0,19750.11,0,0,100807.53,0,0,0,2444.62,2295.58,0,21275.59,33793.23,99.1,2089.04,18755.21,0,0,0,0
2019-03-01 10:00:00,0,3307.49,0,290.3,13112.15,5478.24,7589.99,0,0,1887.48,13394.28,192.33,0,15653.32,1274.23,4690.3,83348.92,0,19637.95,0,0,99885.49,0,0,0,2484.0,2328.08,0,21570.99,34354.11,100.01,2220.22,18922.05,0,0,0,0
2019-03-01 11:00:00,0,3268.77,0,301.46,13020.16,5619.02,7504.37,0,0,1958.77,14189.78,195.74,0,15219.7,1298.61,4680.54,82925.93,0,19994.92,0,0,98997.61,0,0,0,2497.54,2312.61,0,21829.02,34323.21,99.77,2357.7,18904.63,0,0,0,0
2019-03-01 12:00:00,0,3189.04,0,306.6,12928.77,5821.71,7301.71,0,0,2061.45,15013.28,196.75,0,15043.77,1297.64,4640.74,82117.66,0,20028.35,0,0,97602.77,0,0,0,2510.74,2304.11,0,22008.32,33660.18,98.4,2528.87,18738.97,0,0,0,0
2019-03-01 13:00:00,0,3098.3,0,306.37,12875.86,6236.64,7117.8,0,0,2182.34,15914.99,209.11,0,15138.47,1344.69,4573.26,81290.85,0,20036.42,0,0,96407.38,0,0,0,2512.58,2297.13,0,22160.9,32963.08,96.5,2674.04,18470.48,0,0,0,0
2019-03-01 14:00:00,0,3012.14,0,302.44,12916.84,6619.07,6986.84,0,0,2300.25,16635.18,223.97,0,15055.33,1434.05,4504.68,80675.26,0,19985.39,0,0,95391.66,0,0,0,2514.71,2291.91,0,22189.29,32452.64,94.78,2811.41,18189.6,0,0,0,0
2019-03-01 15:00:00,0,2944.48,0,305.48,12951.69,6962.36,6921.84,0,0,2396.47,17180.95,225.59,0,15053.78,1478.56,4436.75,79990.08,0,19977.88,0,0,94653.08,0,0,0,2515.03,2308.9,0,22242.05,31920.12,92.35,2907.51,17993.47,0,0,0,0
2019-03-01 16:00:00,0,2888.66,0,299.39,13032.77,7132.46,6871.11,0,0,2451.66,17485.48,233.47,0,15066.63,1495.28,4390.71,78996.87,0,20066.21,0,0,94170.37,0,0,0,2516.95,2327.68,0,22265.11,31471.78,90.27,2923.87,17826.95,0,0,0,0
2019-03-01 17:00:00,0,2835.63,0,295.66,13071.05,7045.93,6878.69,0,0,2437.62,17169.22,226.01,0,15497.61,1494.79,4369.91,77195.55,0,20221.65,0,0,94109.54,0,0,0,2515.5,2342.73,0,22395.8,30892.52,87.89,2900.76,17859.93,0,0,0,0
2019-03-01 18:00:00,0,2809.03,0,294.73,13136.95,6753.13,6931.23,0,0,2380.27,16599.15,220.94,0,16091.27,1469.17,4365.37,76489.73,0,20565.26,0,0,94760.86,0,0,0,2516.32,2370.05,0,22583.49,30448.92,86.59,2829.16,17938.71,0,0,0,0
2019-03-01 19:00:00,0,2372.58,0,285.15,12012.57,6601.27,6677.83,0,0,2358.55,16419.44,217.97,0,15710.18,1504.31,4065.27,73208.44,0,19279.35,0,0,92701.51,0,0,0,2491.28,2482.65,0,21851.98,28147.26,74.3,2751.89,16154.93,0,0,0,0
2019-03-01 20:00:00,0,2509.32,0,281.49,12170.48,6317.77,6505.46,0,0,2180.9,15189.48,212.48,0,15151.1,1419.35,3984.42,73332.99,0,18944.85,0,0,90849.54,0,0,0,2471.59,2425.51,0,22442.61,29023.01,73.76,2557.16,16408.1,0,0,0,0
2019-03-01 21:00:00,0,2622.73,0,273.47,11931.88,5935.64,6323.77,0,0,2020.42,14066.41,203.92,0,14507.36,1327.74,3900.25,73113.78,0,18587.42,0,0,88561.11,0,0,0,2460.73,2342.04,0,22433.22,29325.78,72.96,2396.64,16852.71,0,0,0,0
2019-03-01 22:00:00,0,2633.14,0,256.85,11271.36,5414.34,6105.42,0,0,1880.53,13099.24,193.03,0,13815.21,1249.68,3822.97,71407.3,0,17753.57,0,0,86250.91,0,0,0,2347.96,2236.55,0,21447.78,29273.45,72.17,2241.65,16213.5,0,0,0,0
2019-03-01 23:00:00,0,2551.57,0,241.51,10678.18,4951.84,5878.42,0,0,1747.72,12171.92,183.76,0,13094.11,1182.08,3718.92,69321.94,0,16916.13,0,0,83526.42,0,0,0,2198.23,2137.54,0,20458.61,28717.44,71.16,2101.14,15599.15,0,0,0,0
2019-03-02 00:00:00,0,2468.3,0,222.15,10190.89,4531.12,5657.32,0,0,1619.19,11233.21,168.52,0,12415.75,1108.42,3617.01,67179.23,0,16051.07,0,0,80864.31,0,0,0,2108.62,2050.75,0,19578.01,28046.54,70.17,1964.18,14965.75,0,0,0,0
2019-03-02 01:00:00,0,2390.48,0,203.22,9889.0,4139.81,5454.57,0,0,1511.6,10288.61,156.08,0,12003.36,1038.54,3524.7,65572.14,0,15236.32,0,0,78924.15,0,0,0,2022.51,1965.04,0,18949.81,27432.27,69.91,1823.95,14499.6,0,0,0,0
2019-03-02 02:00:00,0,2367.21,0,187.66,9759.87,3875.31,5325.43,0,0,1407.44,9505.21,146.53,0,11840.06,973.42,3474.04,64628.69,0,14642.1,0,0,77569.9,0,0,0,1961.87,1902.95,0,18542.62,27068.54,69.05,1700.61,14313.35,0,0,0,0
2019-03-02 03:00:00,0,2388.98,0,181.77,9727.14,3684.27,5350.36,0,0,1320.43,9058.15,139.25,0,11881.37,943.63,3490.46,63739.02,0,14309.7,0,0,76770.53,0,0,0,1934.94,1905.96,0,18170.66,26786.47,68.54,1616.85,14142.65,0,0,0,0
2019-03-02 04:00:00,0,2435.08,0,182.03,9646.85,3609.14,5565.92,0,0,1276.38,8837.97,135.05,0,12036.92,949.41,3521.92,63768.86,0,14328.19,0,0,77184.11,0,0,0,1954.32,1943.71,0,18217.22,26805.44,69.02,1576.43,14158.86,0,0,0,0
2019-03-02 05:00:00,0,2519.26,0,184.61,9951.46,3635.69,5838.47,0,0,1267.62,8805.82,136.28,0,12286.62,966.3,3609.83,64786.59,0,14681.92,0,0,78263.41,0,0,0,2001.76,1994.49,0,18488.83,27205.0,71.01,1579.67,14410.36,0,0,0,0
2019-03-02 06:00:00,0,2604.42,0,192.16,10325.98,3758.48,6182.41,0,0,1275.19,8948.63,140.54,0,12491.33,991.76,3735.38,66180.11,0,15056.1,0,0,79306.13,0,0,0,2058.35,2050.59,0,18835.49,27722.73,72.8,1612.94,14824.85,0,0,0,0
2019-03-02 07:00:00,0,2687.49,0,200.85,10732.19,3897.46,6526.07,0,0,1305.81,9254.95,147.38,0,12729.4,1025.73,3827.11,67551.49,0,15556.69,0,0,80706.8,0,0,0,2133.73,2125.42,0,19156.37,28317.67,74.26,1624.72,15213.33,0,0,0,0
2019-03-02 08:00:00,0,2774.94,0,209.93,11099.13,4248.1,6867.14,0,0,1453.85,10143.57,157.96,0,13173.11,1081.26,3896.35,69217.75,0,16229.5,0,0,83698.44,0,0,0,2224.24,2254.45,0,20047.93,28901.5,75.39,1714.62,15891.27,0,0,0,0
2019-03-02 09:00:00,0,2939.59,0,221.9,10949.66,4701.1,7059.42,0,0,1628.16,11669.62,168.62,0,13535.05,1123.62,3847.15,72052.71,0,16519.79,0,0,84752.33,0,0,0,2329.66,2369.13,0,20546.75,29793.79,76.51,1895.71,16431.4,0,0,0,0
2019-03-02 10:00:00,0,2978.16,0,233.91,10624.46,5129.59,6776.99,0,0,1767.66,13066.09,177.84,0,13616.16,1170.24,3823.93,73641.62,0,16692.43,0,0,85560.14,0,0,0,2337.67,2375.98,0,20939.24,30534.27,76.78,2108.36,16706.67,0,0,0,0
2019-03-02 11:00:00,0,3006.43,0,232.5,10159.71,5544.02,6442.41,0,0,1911.18,14435.87,189.38,0,13526.89,1233.76,3910.88,74458.06,0,16924.49,0,0,86391.73,0,0,0,2373.47,2410.22,0,21326.72,31273.26,76.3,2290.33,16613.14,0,0,0,0
2019-03-02 12:00:00,0,2943.46,0,238.03,9731.01,5945.46,6216.34,0,0,2040.35,15448.43,200.26,0,13439.29,1267.3,3911.38,74387.44,0,17107.98,0,0,86306.94,0,0,0,2343.7,2418.29,0,21648.4,31407.46,75.53,2452.91,16317.21,0,0,0,0
2019-03-02 13:00:00,0,2877.21,0,248.89,9439.4,6289.66,6052.86,0,0,2137.42,16116.73,213.86,0,13535.13,1279.91,3889.66,73641.44,0,17171.71,0,0,85513.65,0,0,0,2340.93,2508.33,0,21860.84,30993.16,74.31,2611.7,15968.57,0,0,0,0
2019-03-02 14:00:00,0,2823.64,0,254.37,9324.53,6619.04,6026.69,0,0,2224.21,16663.7,220.36,0,13760.1,1334.05,3874.55,73109.68,0,17188.44,0,0,85318.6,0,0,0,2328.98,2528.61,0,21872.31,30462.7,73.79,2740.76,15661.49,0,0,0,0
2019-03-02 15:00:00,0,2802.47,0,274.02,9449.9,6907.16,6086.84,0,0,2274.11,16845.28,227.81,0,13834.55,1384.93,3858.41,72730.54,0,17226.49,0,0,84464.05,0,0,0,2355.74,2459.26,0,21693.36,30036.04,73.35,2841.16,15535.77,0,0,0,0
2019-03-02 16:00:00,0,2794.93,0,294.3,9569.23,7065.1,6101.79,0,0,2283.33,16856.31,233.41,0,13776.21,1405.18,3804.21,72057.29,0,17321.06,0,0,83386.32,0,0,0,2394.91,2398.81,0,21478.16,29646.26,72.59,2869.04,15451.47,0,0,0,0
2019-03-02 17:00:00,0,2795.98,0,300.32,9347.82,6972.37,5923.65,0,0,2269.0,16710.95,234.58,0,13962.19,1398.78,3760.67,71373.2,0,17089.97,0,0,82305.27,0,0,0,2402.3,2395.69,0,21430.64,29610.9,71.87,2825.54,15411.67,0,0,0,0
2019-03-02 18:00:00,0,2791.19,0,289.44,9422.9,6535.47,5840.94,0,0,2164.59,16193.7,228.56,0,14397.61,1353.34,3762.42,70625.73,0,17839.26,0,0,83505.96,0,0,0,2368.17,2348.09,0,21367.27,29654.42,71.76,2736.21,15265.42,0,0,0,0
2019-03-02 19:00:00,0,2630.96,0,324.14,10557.61,6918.4,6247.34,0,0,2401.39,16375.94,246.77,0,15475.43,1528.78,4051.58,74673.42,0,18686.73,0,0,88978.36,0,0,0,2533.6,2507.45,0,22084.9,30361.26,75.27,2848.7,16031.2,0,0,0,0
2019-03-02 20:00:00,0,2749.03,0,310.96,10602.95,6565.14,6040.47,0,0,2225.34,15177.74,232.1,0,14785.23,1443.65,3998.13,74966.32,0,18315.61,0,0,87745.08,0,0,0,2490.32,2434.95,0,22504.36,31179.99,74.84,2652.53,16646.03,0,0,0,0
2019-03-02 21:00:00,0,2875.06,0,298.02,10617.26,6150.91,5868.4,0,0,2066.05,14095.99,222.04,0,14094.93,1343.87,3947.12,75306.18,0,17902.37,0,0,86185.45,0,0,0,2461.68,2342.76,0,22489.34,31515.85,74.47,2472.36,17076.94,0,0,0,0
2019-03-02 22:00:00,0,2875.03,0,271.96,10006.51,5596.51,5677.93,0,0,1926.17,13149.64,204.76,0,13474.79,1258.98,3902.41,73704.1,0,17298.2,0,0,84453.99,0,0,0,2302.72,2234.51,0,21461.41,31074.4,73.88,2296.76,16371.51,0,0,0,0
2019-03-02 23:00:00,0,2812.95,0,248.74,9449.69,5094.04,5489.9,0,0,1782.91,12241.15,189.67,0,12805.47,1164.9,3852.3,71871.88,0,16641.23,0,0,81749.89,0,0,0,2174.36,2136.43,0,20382.58,30635.19,73.1,2124.98,15665.62,0,0,0,0
2019-03-03 00:00:00,0,2751.69,0,224.87,9054.83,4622.36,5322.57,0,0,1649.54,11367.94,174.78,0,12169.66,1095.13,3758.78,69835.15,0,15696.63,0,0,79456.26,0,0,0,2083.05,2043.33,0,19446.33,30098.67,72.46,1974.07,15049.12,0,0,0,0
2019-03-03 01:00:00,0,2689.21,0,207.14,8632.18,4237.96,5110.94,0,0,1525.51,10520.02,161.64,0,11833.18,1025.61,3663.43,67977.12,0,14819.2,0,0,77514.61,0,0,0,2009.68,1956.32,0,18840.02,29551.49,72.09,1832.49,14421.18,0,0,0,0
2019-03-03 02:00:00,0,2658.9,0,196.03,8507.37,3951.58,4966.64,0,0,1413.21,9795.76,152.73,0,11720.2,972.25,3599.11,66974.6,0,14192.11,0,0,76445.72,0,0,0,1967.55,1900.26,0,18390.47,29186.26,72.52,1713.34,14188.41,0,0,0,0
2019-03-03 03:00:00,0,2674.6,0,190.23,8538.11,3731.22,4908.58,0,0,1320.6,9331.06,145.57,0,11689.28,936.76,3573.16,66516.76,0,13864.09,0,0,76498.06,0,0,0,1950.84,1898.2,0,17972.01,28993.88,72.91,1642.16,13995.24,0,0,0,0
2019-03-03 04:00:00,0,2742.44,0,191.38,8660.82,3666.49,5003.31,0,0,1294.22,9164.4,141.95,0,11709.9,942.5,3594.38,66681.29,0,13949.88,0,0,77646.74,0,0,0,1964.24,1931.08,0,17940.35,29152.53,73.07,1603.89,13915.16,0,0,0,0
2019-03-03 05:00:00,0,2837.13,0,194.76,8944.76,3702.83,5267.3,0,0,1289.82,9135.61,144.72,0,11902.74,965.88,3647.82,67797.03,0,14147.8,0,0,78938.85,0,0,0,2005.37,1960.17,0,18145.3,29711.72,74.16,1607.17,14098.86,0,0,0,0
2019-03-03 06:00:00,0,2935.75,0,201.24,9303.82,3816.36,5519.61,0,0,1301.35,9266.05,148.32,0,12175.99,993.38,3757.14,69302.09,0,14475.61,0,0,80353.97,0,0,0,2051.07,1995.28,0,18644.73,30336.32,75.83,1622.74,14575.75,0,0,0,0
2019-03-03 07:00:00,0,3039.76,0,210.0,9644.75,3971.72,5746.56,0,0,1334.87,9588.21,153.82,0,12454.17,1026.82,3830.59,70651.08,0,15166.82,0,0,82048.64,0,0,0,2116.53,2034.09,0,19055.69,30968.91,77.47,1662.37,14947.31,0,0,0,0
2019-03-03 08:00:00,0,3194.89,0,220.14,10032.31,4324.03,5969.9,0,0,1458.43,10346.55,164.94,0,12714.41,1080.96,3973.7,72744.35,0,15752.15,0,0,85078.52,0,0,0,2204.4,2119.9,0,19587.93,31669.92,79.48,1798.48,15867.35,0,0,0,0
2019-03-03 09:00:00,0,3434.7,0,234.06,10214.8,4831.1,6111.44,0,0,1647.67,11924.1,176.38,0,12806.63,1138.0,4061.52,74949.93,0,16280.28,0,0,86389.04,0,0,0,2235.4,2180.79,0,19940.13,32843.82,81.31,1994.07,16434.63,0,0,0,0
2019-03-03 10:00:00,0,3685.56,0,249.2,10313.25,5269.38,6224.01,0,0,1816.88,13457.78,183.0,0,12612.62,1194.97,4130.32,76960.33,0,16602.6,0,0,87422.7,0,0,0,2249.46,2233.86,0,20322.75,34110.39,83.55,2223.49,16708.03,0,0,0,0
2019-03-03 11:00:00,0,3785.84,0,264.98,10262.59,5837.75,6168.18,0,0,1972.3,14808.62,196.0,0,12569.02,1319.79,4216.43,77772.53,0,16554.64,0,0,87633.85,0,0,0,2263.36,2253.34,0,20746.46,35466.27,86.71,2432.36,16939.19,0,0,0,0
2019-03-03 12:00:00,0,3737.5,0,295.23,10123.11,6311.57,6066.3,0,0,2114.04,15971.87,211.02,0,12645.08,1398.29,4177.34,77686.38,0,16537.03,0,0,87826.63,0,0,0,2285.48,2255.7,0,20988.97,35846.78,87.25,2594.75,16955.75,0,0,0,0
2019-03-03 13:00:00,0,3675.44,0,314.57,10012.98,6675.03,5971.82,0,0,2225.18,16852.08,223.69,0,12723.29,1464.5,4146.21,77729.43,0,16469.39,0,0,88049.7,0,0,0,2304.12,2282.97,0,21080.0,35781.93,87.01,2719.23,16940.0,0,0,0,0
2019-03-03 14:00:00,0,3635.52,0,323.87,9891.4,6948.05,5921.13,0,0,2301.33,17393.31,232.57,0,12722.72,1528.1,4113.52,77861.63,0,16359.49,0,0,88057.64,0,0,0,2324.49,2328.47,0,21004.07,35414.93,85.6,2809.92,16856.05,0,0,0,0
2019-03-03 15:00:00,0,3591.16,0,326.02,9851.36,7144.61,5858.52,0,0,2356.58,17784.07,235.6,0,12779.43,1584.52,4051.16,77869.72,0,16471.64,0,0,88251.18,0,0,0,2307.44,2303.92,0,20958.98,34941.13,84.29,2864.64,17012.57,0,0,0,0
2019-03-03 16:00:00,0,3529.43,0,324.19,9890.67,7231.69,5837.48,0,0,2375.43,17814.89,237.74,0,12790.9,1597.33,4044.35,77189.01,0,17047.55,0,0,88197.24,0,0,0,2296.97,2296.06,0,20949.79,34306.2,83.22,2862.26,17059.96,0,0,0,0
2019-03-03 17:00:00,0,3459.45,0,314.96,9920.31,7111.56,5878.09,0,0,2342.84,17343.56,234.69,0,13297.76,1580.28,4028.02,76388.43,0,17572.5,0,0,87770.66,0,0,0,2304.75,2315.21,0,20802.56,33660.38,82.23,2764.58,17063.59,0,0,0,0
2019-03-03 18:00:00,0,3437.18,0,298.62,10006.56,6806.96,5974.95,0,0,2251.77,16882.52,228.81,0,14160.95,1516.12,4077.77,76420.09,0,18045.33,0,0,88938.72,0,0,0,2322.19,2347.05,0,20928.59,33474.07,81.7,2679.58,17327.82,0,0,0,0
2019-03-03 19:00:00,0,3909.13,0,332.72,11691.61,7416.51,6864.13,0,0,2595.3,17814.21,269.35,0,15825.48,1774.45,4642.26,88806.98,0,20059.46,0,0,99251.81,0,0,0,2605.93,2497.31,0,23209.38,35993.3,95.14,3022.41,20251.36,0,0,0,0
2019-03-03 20:00:00,0,4090.11,0,317.57,11756.85,7028.04,6517.39,0,0,2405.7,16582.41,255.55,0,14990.73,1652.34,4619.34,89792.37,0,19336.95,0,0,96853.62,0,0,0,2602.67,2454.67,0,23623.71,37786.28,96.1,2827.97,20896.19,0,0,0,0
